cellType,TF,nTargets,sigTargets,percSig,nUp,nDown,meanLFC_up,meanLFC_down
Mac2,RFX1,7112,1851,0.26026434195725534,3927,2772,0.8295035560897304,-0.5434107410757334
Mac2,RFX2,91,15,0.16483516483516483,37,43,0.8027282194200025,-0.5732878584015545
Mac2,RFX3,4493,1282,0.28533273981749385,2586,1738,0.8180246673334355,-0.5655936779155709
Mac2,RFX6,10,3,0.3,5,3,0.9947093400503526,-0.8674074270278859
Mac2,RORA,940,303,0.3223404255319149,503,395,0.7916340303976034,-0.5708325285343928
Mac2,RTF1,8,4,0.5,4,4,1.0882913861462362,-0.7159287163439035
Mac2,RUNX1,13267,3048,0.2297429712821286,6744,5337,0.8717601516822265,-0.519636188351753
Mac2,RUNX2,9593,2587,0.26967580527467944,5322,3881,0.8278387622611164,-0.5609591161999109
Mac2,RUNX3,6408,1937,0.3022784019975031,3906,2397,0.8600498093653381,-0.5837519419759655
Mac2,RXRA,13967,3098,0.22180854872198755,6803,5618,0.8512347844432547,-0.5175210114512784
Mac2,RYBP,3355,637,0.18986587183308495,1721,1241,0.9015161551260489,-0.4992556039769165
Mac2,SALL1,104,20,0.19230769230769232,61,37,0.9231864002286475,-0.4045536906639529
Mac2,SALL4,2160,526,0.24351851851851852,1331,723,0.8656474585665312,-0.5275531461942585
Mac2,SAP18,17,9,0.5294117647058824,11,5,0.853661635993843,-0.7339776068315371
Mac2,SAP30,6,1,0.16666666666666666,4,2,0.24330632989144652,-0.16359855955782177
Mac2,SATB1,7703,2268,0.2944307412696352,4702,2880,0.8557897130917136,-0.5831459004649842
Mac2,SATB2,1,1,1.0,1,0,0.20403045859826996,
Mac2,SHOX2,6335,1873,0.2956590370955012,3567,2594,0.7991684123537682,-0.5727706566202982
Mac2,SIM2,266,71,0.2669172932330827,157,97,0.7926930924240103,-0.5805376993528314
Mac2,SIN3A,6680,1972,0.2952095808383233,3886,2645,0.7994846495472733,-0.5662890136764399
Mac2,SIN3B,528,200,0.3787878787878788,276,249,0.6347009658789227,-0.5912994714271742
Mac2,SIX2,1909,483,0.25301204819277107,1032,752,0.823043770783145,-0.525947736841329
Mac2,SIX4,3032,868,0.2862796833773087,1759,1166,0.7858974414431821,-0.5403882772024298
Mac2,SMAD1,179,38,0.2122905027932961,108,63,0.939565261620566,-0.54630824134745
Mac2,SMAD2,7310,1901,0.2600547195622435,4014,2867,0.856467988580603,-0.5525046211602732
Mac2,SMAD3,10384,2694,0.2594375963020031,5592,4202,0.8360634113612763,-0.5520407234721775
Mac2,SMAD4,7459,2155,0.2889127228851052,4328,2939,0.8502622626930934,-0.58977434736404
Mac2,SMAD6,1,1,1.0,1,0,0.5598493518499907,
Mac2,SMC1A,12432,2924,0.2351994851994852,6349,4987,0.8495428215328892,-0.5295725523873444
Mac2,SMC3,4283,1218,0.28438010740135417,2538,1606,0.8898620125978628,-0.5508170559155339
Mac2,SMC5,163,58,0.3558282208588957,92,68,0.9073712932378185,-0.607105584017728
Mac2,SMYD3,3789,1070,0.2823964106624439,2283,1406,0.8372426985282694,-0.559075531058989
Mac2,SNAI1,3970,1298,0.3269521410579345,2420,1512,0.8095548151747357,-0.5941804156640194
Mac2,SNAI2,105,23,0.21904761904761905,58,41,0.926456963391111,-0.5298455088794629
Mac2,SOX10,42,12,0.2857142857142857,28,13,0.9639757674593741,-0.374633792589382
Mac2,SOX11,62,20,0.3225806451612903,31,28,0.9713979737042046,-0.6679923052177406
Mac2,SOX17,5064,1488,0.2938388625592417,2963,1993,0.7958054284270352,-0.5638866218001143
Mac2,SOX2,14376,3075,0.21389816360601002,6861,5759,0.8517141624804215,-0.5053708889898518
Mac2,SOX3,412,112,0.27184466019417475,256,143,0.8485081737620941,-0.5249236920100735
Mac2,SOX30,27,5,0.18518518518518517,17,9,1.1146600650589755,-0.22014985049360838
Mac2,SOX4,528,183,0.3465909090909091,343,179,0.8216151884157107,-0.5534612975445916
Mac2,SOX5,1,0,0.0,1,0,0.08361788540563708,
Mac2,SOX6,4,0,0.0,3,1,0.5923252329880008,-0.6848427718135481
Mac2,SOX7,3,1,0.3333333333333333,3,0,0.4553951866867014,
Mac2,SOX9,5100,1489,0.29196078431372546,3044,1906,0.8157853524422922,-0.5657865549017326
Mac2,SP1,10074,2534,0.25153861425451657,5345,4092,0.8341778070714789,-0.5414203846690542
Mac2,SP3,9645,2195,0.22757905650596164,4977,3818,0.8501578940348394,-0.5213853058033814
Mac2,SP5,25,5,0.2,16,9,0.7359709437428343,-0.5256826306284189
Mac2,SP7,1449,444,0.3064182194616977,860,548,0.8354082362170738,-0.5965287796514475
Mac2,SP9,348,101,0.29022988505747127,184,146,0.7252766415320068,-0.5369554444831871
Mac2,SPI1,15283,3114,0.2037558071059347,7090,5981,0.872201431303363,-0.49993102366097136
Mac2,SPIB,2,1,0.5,1,1,1.1289480932684723,-0.7708310109807819
Mac2,SPIN1,139,49,0.35251798561151076,89,49,0.8677256244955377,-0.6082859404496899
Mac2,SRF,8484,2384,0.280999528524281,4695,3470,0.8191287942147372,-0.5664434691967256
Mac2,SRSF1,7,1,0.14285714285714285,4,2,1.240059968793025,-0.9531392705852707
Mac2,SRSF2,175,47,0.26857142857142857,101,60,0.8706734694886002,-0.5043166364826158
Mac2,SSRP1,544,134,0.24632352941176472,339,195,0.9054459351590121,-0.5338590088054531
Mac2,STAG1,1008,244,0.24206349206349206,561,374,0.8227019715580125,-0.5432629833180977
Mac2,STAG2,3371,913,0.2708395134974785,1989,1221,0.8775705429785405,-0.5628546336387908
Mac2,STAT1,12378,3098,0.25028275973501374,6614,4983,0.8660046129361375,-0.5539521321252595
Mac2,STAT2,5793,1949,0.3364405316761609,3564,2189,0.8320099005768266,-0.5966514722255859
Mac2,STAT3,11990,3017,0.2516263552960801,6441,4845,0.8688992951666853,-0.5450943912250068
Mac2,STAT4,2435,831,0.3412731006160164,1551,863,0.8695564722010717,-0.5935255720107293
Mac2,STAT6,9284,2756,0.2968548039638087,5369,3645,0.8410730660582463,-0.5896680483013008
Mac2,STRA8,1058,284,0.2684310018903592,693,340,0.8031643660964484,-0.5107860560565627
Mac2,SUMO1,240,90,0.375,135,94,0.7819491284127726,-0.503937108585366
Mac2,SUMO2,1551,436,0.28110896196002577,911,590,0.8318798154536521,-0.5461890244993061
Mac2,SUZ12,13074,2815,0.215312834633624,6329,5189,0.8524245703434427,-0.5036764653727162
Mac2,TAF1,83,26,0.3132530120481928,54,27,0.9411443368080862,-0.34266079322399
Mac2,TAF10,21,11,0.5238095238095238,12,9,0.8875523682511415,-1.0406996337184908
Mac2,TAF12,3583,1176,0.3282165782863522,2292,1264,0.8222409356250847,-0.6080584546002352
Mac2,TAF2,2442,859,0.35176085176085176,1556,870,0.7765393882035947,-0.5933298351407406
Mac2,TAF7L,437,141,0.32265446224256294,266,162,0.7621886133816894,-0.5873151263494854
Mac2,TAF9B,40,13,0.325,15,24,0.6597920636244455,-0.6225639607956918
Mac2,TAL1,4187,1250,0.29854310962502983,2445,1577,0.8408824741706192,-0.5674215595036024
Mac2,TBL1X,2989,875,0.2927400468384075,1718,1158,0.8116015327140255,-0.5290081949510538
Mac2,TBP,13047,3074,0.23560971870928182,6600,5339,0.8457786867761564,-0.5268003020252303
Mac2,TBPL1,2886,891,0.3087318087318087,1636,1155,0.770366048744438,-0.5577615619295184
Mac2,TBR1,658,183,0.27811550151975684,382,250,0.7857338053847038,-0.5699356605225158
Mac2,TBX19,210,60,0.2857142857142857,127,76,0.7491501560563003,-0.620813880562036
Mac2,TBX20,12,5,0.4166666666666667,6,6,0.5745658532093143,-0.7046703085059477
Mac2,TBX21,6874,2095,0.30477160314227525,4156,2611,0.869120420894215,-0.5835015163618571
Mac2,TBX3,8709,1928,0.22138018142151797,4409,3413,0.8495991889647976,-0.5043302249559349
Mac2,TBX4,3,0,0.0,3,0,0.8141053942974974,
Mac2,TBX5,9609,2535,0.26381517327505466,5282,3896,0.8164823841571354,-0.551442349424329
Mac2,TBX6,139,33,0.23741007194244604,89,46,0.7542064071154106,-0.6341637041133136
Mac2,TCF7,4455,1438,0.32278338945005614,2847,1574,0.8384727429234109,-0.5962356082160376
Mac2,TEAD1,2028,584,0.2879684418145957,1213,774,0.8377885452860464,-0.5980979282238903
Mac2,TEAD2,9,2,0.2222222222222222,4,5,1.1460536279400668,-0.48877591237184126
Mac2,TEAD4,9245,2509,0.2713899405083829,5107,3694,0.8228046028052322,-0.5589403208155459
Mac2,TET1,10130,2276,0.2246791707798618,5134,4007,0.8525907943375514,-0.5123368340367613
Mac2,TET2,8532,2339,0.27414439756211906,4786,3355,0.8326439858061013,-0.5639163913644918
Mac2,TET3,181,54,0.2983425414364641,125,53,0.7348585303972499,-0.5958848894738024
Mac2,TEX10,62,24,0.3870967741935484,38,23,0.9332688455688907,-0.6151156961291947
Mac2,TFE3,180,71,0.39444444444444443,101,76,0.8947975647414883,-0.7392915707518649
Mac2,TGIF1,494,164,0.3319838056680162,301,190,0.8187180458934938,-0.5867121615415245
Mac2,TGIF2,2,0,0.0,1,1,0.20368416747090112,-0.5766879027993841
Mac2,THAP1,615,194,0.3154471544715447,333,263,0.7235532340396829,-0.5675272305756189
Mac2,TLE3,4082,1154,0.2827045565899069,2291,1663,0.85125122083171,-0.5851302113729009
Mac2,TLX1,3,0,0.0,2,1,1.2112493558160202,-0.1777308424669437
Mac2,TOP2B,1402,344,0.24536376604850213,734,591,0.8552795591483331,-0.5332449555982507
Mac2,TOX,940,299,0.3180851063829787,669,265,0.8899851582826799,-0.5089905433110953
Mac2,TOX3,3,2,0.6666666666666666,3,0,1.0062686395598277,
Mac2,TRPS1,6,0,0.0,3,3,1.2135583812021375,-0.2916818769907649
Mac2,UBN1,2,1,0.5,1,0,0.3988610591088886,
Mac2,USF1,731,263,0.359781121751026,428,290,0.8313475970149822,-0.621156404546651
Mac2,USF2,3830,1226,0.32010443864229765,2241,1530,0.8322515767846231,-0.6009287365163596
Mac2,UTF1,4800,983,0.20479166666666668,2450,1841,0.8465647919232895,-0.4978505416608996
Mac2,UTP6,596,165,0.27684563758389263,334,244,0.8481277915290744,-0.5569060319625595
Mac2,VDR,8449,2408,0.28500414250207123,4651,3396,0.8229805898284531,-0.584937923121606
Mac2,VSX2,19,6,0.3157894736842105,11,7,1.1596687140065691,-0.3523846841872764
Mac2,WDR43,922,258,0.279826464208243,542,351,0.8149468235117348,-0.5087646097349747
Mac2,WDR5,36,24,0.6666666666666666,11,25,0.6911931352969843,-0.6519195789238639
Mac2,WIZ,417,110,0.2637889688249401,249,158,0.8236738594162696,-0.5255916817571182
Mac2,WT1,506,118,0.233201581027668,318,176,0.9575900588323989,-0.4533499294999201
Mac2,XBP1,1679,559,0.33293627159023226,985,653,0.8106960347290716,-0.5860956817300155
Mac2,YAP1,6969,2111,0.30291289998565074,4016,2781,0.8106565213541176,-0.5796822956245345
Mac2,ZEB1,4645,1124,0.24198062432723358,2536,1758,0.8468216537120985,-0.5224452600731306
Mac2,ZFAT,179,38,0.2122905027932961,115,55,0.8981810939832623,-0.517852516912987
Mac2,ZFP57,4127,879,0.21298764235522172,2107,1562,0.8571248564269901,-0.49923717761691844
Mac2,ZFP64,26,9,0.34615384615384615,16,10,0.9173255155533906,-0.5429397772537736
Mac2,ZFP92,11,5,0.45454545454545453,5,4,1.2290333166156162,-0.8455631322815836
Mac2,ZFX,557,165,0.296229802513465,362,185,0.7646994562738321,-0.5529369110989222
Mac2,ZIC1,316,72,0.22784810126582278,190,113,0.8135686880865891,-0.5082429065189469
Mac2,ZIC2,4632,1052,0.22711571675302245,2370,1821,0.8696901866373151,-0.4990626080786928
Mac2,ZIC3,1566,422,0.26947637292464877,891,612,0.8762516333255185,-0.5540081049008544
Mac2,ZMIZ1,1385,493,0.355956678700361,872,507,0.8182568037156385,-0.6218828969184151
Mac3,ABCC9,452,96,0.21238938053097345,196,225,0.5290864163449424,-0.4987128405968544
Mac3,AEBP2,248,26,0.10483870967741936,73,90,0.6720305493616906,-0.6681711826778641
Mac3,AFF3,1660,474,0.2855421686746988,809,795,0.4573983140436347,-0.5115138635143075
Mac3,AFF4,139,63,0.45323741007194246,83,49,0.5564548221903467,-0.5420892482329445
Mac3,AHR,386,108,0.27979274611398963,188,187,0.4687454899806576,-0.5403311237321519
Mac3,AIRE,66,19,0.2878787878787879,37,28,0.4954756178718201,-0.5357878857880877
Mac3,ARNT2,8018,1742,0.21726116238463458,3575,4002,0.48198151091678204,-0.5475399166426417
Mac3,ASCL1,2990,691,0.23110367892976588,1312,1525,0.4958959380655845,-0.5858764314935372
Mac3,ASCL2,1453,351,0.2415691672401927,729,709,0.43087283555591144,-0.4684802320970379
Mac3,ASH2L,1326,307,0.23152337858220212,617,673,0.43980452807314935,-0.5065242472820978
Mac3,ASXL1,3019,842,0.2789002981119576,1532,1463,0.4509176432356831,-0.49104305191887626
Mac3,ATF2,1710,434,0.25380116959064325,815,865,0.47940003324970965,-0.5685289196817376
Mac3,ATF3,6454,1795,0.2781220948249148,2982,3382,0.5038933373291263,-0.6315633305125334
Mac3,ATF4,862,224,0.25986078886310904,395,455,0.43974537619651544,-0.5404046185297916
Mac3,ATF7,709,164,0.231311706629055,335,353,0.435138396908213,-0.5519247242161912
Mac3,ATOH1,959,246,0.25651720542231493,461,447,0.555756346718065,-0.5630572681961585
Mac3,ATRX,4161,1003,0.24104782504205718,1815,2192,0.49899917766801277,-0.5893743247196087
Mac3,AURKB,204,47,0.23039215686274508,110,92,0.44317146485189385,-0.5146502412731921
Mac3,AUTS2,66,27,0.4090909090909091,37,28,0.4251508286903058,-0.3248142568143054
Mac3,BACH1,2068,551,0.2664410058027079,972,1051,0.46789943206550194,-0.5820791334664139
Mac3,BACH2,2187,601,0.27480566986739824,1085,1072,0.49844280833174787,-0.5537886454995441
Mac3,BATF,8777,2181,0.24849037256465764,4253,4381,0.5139403356798764,-0.5446371058043994
Mac3,BATF3,1052,268,0.25475285171102663,535,507,0.5053907623891305,-0.494345656380478
Mac3,BAZ1A,3,0,0.0,2,0,0.2567997502837762,
Mac3,BAZ1B,1033,196,0.18973862536302033,402,431,0.5241850281934302,-0.5951192102334131
Mac3,BBX,157,34,0.21656050955414013,73,81,0.3761587264257707,-0.5235325988992208
Mac3,BCL6,1050,249,0.23714285714285716,448,524,0.5459368270915206,-0.65746482452909
Mac3,BCOR,9,4,0.4444444444444444,5,3,1.3660582811245772,-0.8405922613288266
Mac3,BMI1,298,26,0.087248322147651,76,109,0.5736645436263087,-0.46931980919651095
Mac3,BRCA1,1052,239,0.22718631178707224,481,524,0.5454303712305975,-0.5802267116494959
Mac3,BRD2,9587,2179,0.22728695107958694,4323,4853,0.5035132948981538,-0.5438496440611221
Mac3,BRD3,3,0,0.0,2,1,1.0414423910834358,-0.36719272958451477
Mac3,BRD4,14042,2769,0.19719413189004414,5687,7002,0.5339766604166317,-0.5787930538665794
Mac3,BRD9,4184,1085,0.259321223709369,1998,2116,0.46651722450890937,-0.549607223560628
Mac3,BRWD1,1,0,0.0,1,0,0.09076391880168355,
Mac3,CAPG,192,53,0.2760416666666667,81,104,0.4178424930080726,-0.5464623058487064
Mac3,CBX1,1,0,0.0,0,0,,
Mac3,CBX2,334,87,0.26047904191616766,137,131,0.4880444469632028,-0.5000156272069574
Mac3,CBX3,619,181,0.2924071082390953,316,292,0.4335673713542182,-0.5055609381866266
Mac3,CBX7,7647,1606,0.21001700013077024,3320,3600,0.5364505097286852,-0.54792656310157
Mac3,CBX8,812,207,0.25492610837438423,366,416,0.4560167727338651,-0.49976703086214547
Mac3,CCL5,91,32,0.3516483516483517,55,35,0.39137457299304235,-0.40317701890222657
Mac3,CCNY,2540,662,0.2606299212598425,1296,1219,0.46606142688074703,-0.5303558279791728
Mac3,CDK6,5083,1342,0.26401731261066297,2502,2521,0.5029695650738117,-0.516105867790304
Mac3,CDK7,680,159,0.2338235294117647,334,338,0.4275416973094029,-0.47651353337280733
Mac3,CDK8,706,175,0.24787535410764872,332,354,0.48154360517681566,-0.5021225644439828
Mac3,CDK9,2390,654,0.27364016736401675,1182,1183,0.4436840153664336,-0.5361640543896055
Mac3,CDX2,5791,1320,0.22793990675185632,2580,2901,0.47081628118487817,-0.5503923085412074
Mac3,CEBPA,13955,2739,0.1962737370118237,5541,6808,0.5266563139377244,-0.5830942637363602
Mac3,CEBPB,13393,2689,0.20077652505039947,5406,6610,0.5243116635277018,-0.5881101502525036
Mac3,CEBPD,881,297,0.337116912599319,416,458,0.5589627418434306,-0.7010563304070467
Mac3,CEBPE,625,182,0.2912,314,303,0.5399822134244147,-0.5829591188359113
Mac3,CEBPG,2,0,0.0,0,1,,-0.8689707541116083
Mac3,CHD1,454,156,0.3436123348017621,263,181,0.46942013379002684,-0.4452891749361259
Mac3,CHD2,340,99,0.2911764705882353,174,164,0.3960354648835312,-0.5497808073854971
Mac3,CHD4,9322,2260,0.24243724522634627,4344,4750,0.5092216319349699,-0.5721746574223745
Mac3,CHD7,3805,1024,0.269119579500657,1882,1887,0.44897496264436215,-0.5123997672026019
Mac3,CHD8,2537,643,0.25344895545920376,1277,1234,0.4219215202001074,-0.47687369767774146
Mac3,CLOCK,5196,1294,0.24903772132409546,2345,2661,0.47866872264900173,-0.5885092593097982
Mac3,CREB1,10124,2315,0.22866455946266298,4419,5242,0.491774600867246,-0.5954695977997415
Mac3,CRTC2,1328,364,0.2740963855421687,631,673,0.4800791070645464,-0.58525950278369
Mac3,CRX,121,28,0.23140495867768596,53,63,0.4476404974102057,-0.5023719363513687
Mac3,CTCF,15434,2774,0.17973305688739147,5900,7287,0.5354709253285068,-0.562604576200028
Mac3,CTCFL,5183,1211,0.23364846613930157,2412,2569,0.49254584530692025,-0.5425436639983461
Mac3,CTR9,108,35,0.32407407407407407,62,42,0.4693048758417967,-0.48762474861350763
Mac3,CUX2,4,0,0.0,2,1,0.3224334062336731,-0.016014098238367375
Mac3,CXXC1,3178,747,0.23505349276274387,1468,1624,0.41923536269901235,-0.5105865812615189
Mac3,CXXC5,85,18,0.21176470588235294,44,41,0.35528587683809915,-0.5101359418293199
Mac3,DDIT3,2,1,0.5,1,1,0.5530468479544481,-0.15218992555996985
Mac3,DLX1,4,2,0.5,1,3,0.2696084244282133,-0.2598259163970032
Mac3,DLX2,81,17,0.20987654320987653,28,40,0.7034324574969743,-0.5104036815728528
Mac3,DLX3,160,51,0.31875,82,75,0.5580592345933413,-0.47806388867020766
Mac3,DLX5,634,171,0.2697160883280757,296,326,0.4474319946534325,-0.5174200126262242
Mac3,DMAP1,130,35,0.2692307692307692,69,58,0.41318531664044755,-0.36276397077557965
Mac3,DMC1,10201,2099,0.2057641407705127,4379,4984,0.48763642961407627,-0.5361718999925805
Mac3,DMRT1,77,19,0.24675324675324675,34,33,0.4515121601507756,-0.7661646138063495
Mac3,DNMT1,4,2,0.5,0,3,,-0.5240829362589748
Mac3,DPEP2,693,153,0.22077922077922077,317,302,0.4791749745201389,-0.5007031227377786
Mac3,DPEP3,725,179,0.24689655172413794,342,340,0.54995425257326,-0.594975254656919
Mac3,DPPA2,4183,799,0.19101123595505617,1760,1994,0.5336062555988739,-0.551515151896725
Mac3,DPPA4,6593,1358,0.20597603518883664,2850,3202,0.5152752488554132,-0.5603646914643449
Mac3,DPY30,3145,725,0.23052464228934816,1471,1566,0.4757815067651691,-0.5176400407628085
Mac3,E2F1,5713,1477,0.2585331699632417,2773,2823,0.47322394352976394,-0.5273182559126941
Mac3,E2F3,1720,451,0.2622093023255814,891,804,0.46905969430270456,-0.5057562288313424
Mac3,E2F4,3904,1035,0.2651127049180328,1951,1917,0.45815311759590627,-0.546044095912512
Mac3,E2F6,168,24,0.14285714285714285,88,71,0.46956808971408487,-0.4532963284008714
Mac3,E4F1,7,2,0.2857142857142857,3,4,0.3653381613935654,-0.6191625182830173
Mac3,EED,138,15,0.10869565217391304,37,57,0.7683802377292852,-0.6741146355069925
Mac3,EGR1,777,236,0.30373230373230375,383,379,0.4873848555250932,-0.5656478534590629
Mac3,EGR2,2029,611,0.3011335633316905,1024,982,0.5138684714892774,-0.6159442720165417
Mac3,EHF,181,51,0.281767955801105,90,74,0.5393535803940501,-0.4599122298448694
Mac3,EHMT2,2,1,0.5,1,1,0.13182139318913233,-0.7409298805799702
Mac3,ELF1,2775,757,0.2727927927927928,1431,1322,0.48431201641123267,-0.46443720167152874
Mac3,ELF4,1247,305,0.24458700882117082,598,640,0.4114134025380047,-0.44007612034122356
Mac3,ELF5,4709,1165,0.2473985984285411,2231,2345,0.46279704865663157,-0.5622877626840201
Mac3,ELK1,27,10,0.37037037037037035,12,13,0.5039926059730947,-0.5288348430927324
Mac3,ELK4,28,10,0.35714285714285715,11,15,0.31743590621384077,-0.47545746372817976
Mac3,ELL,20,5,0.25,8,12,0.13493916254089072,-0.546532204124115
Mac3,ELL2,145,58,0.4,80,61,0.4971841809205667,-0.6625021671398175
Mac3,ELL3,120,31,0.25833333333333336,60,51,0.4464116321061998,-0.5896925287908367
Mac3,ELOB,320,77,0.240625,138,176,0.3739030282043966,-0.526039107011367
Mac3,EOMES,7220,1598,0.22132963988919668,3237,3598,0.48667663508219056,-0.5620388416598048
Mac3,EP300,12930,2672,0.20665119876256768,5394,6495,0.527111983574055,-0.5866506626135145
Mac3,EP400,375,104,0.2773333333333333,196,160,0.41966861978315395,-0.4792206025740017
Mac3,EPOP,7847,1622,0.20670319867465273,3358,3920,0.4905069267167348,-0.5419289978023504
Mac3,ERF,1287,342,0.26573426573426573,611,656,0.46501508577115985,-0.46440365618460805
Mac3,ERG,7230,1782,0.24647302904564317,3380,3659,0.5036531851216276,-0.568826343752241
Mac3,ESR1,12505,2547,0.20367852858856458,5200,6390,0.5117096441743264,-0.5812600429527387
Mac3,ESR2,7916,1830,0.23117736230419403,3542,4080,0.4892534254216268,-0.5815357266969686
Mac3,ETS1,10199,2429,0.23816060398078243,4790,5097,0.5282497268132057,-0.568853300115924
Mac3,ETS2,2798,726,0.2594710507505361,1338,1403,0.44756056239036834,-0.5059090467343704
Mac3,ETV2,10,2,0.2,5,5,0.48362879143912085,-0.8863929978801106
Mac3,ETV4,223,74,0.33183856502242154,110,111,0.47601957548257084,-0.6596917148712967
Mac3,ETV5,3960,996,0.2515151515151515,1923,1958,0.4542299672848641,-0.5168733073730303
Mac3,ETV6,5347,1410,0.2636992706190387,2643,2620,0.4796676561559285,-0.5230067436862066
Mac3,EZH1,862,223,0.25870069605568446,406,398,0.47186200819590557,-0.5058289875832441
Mac3,EZH2,12167,2300,0.1890359168241966,4833,5894,0.5232551930014209,-0.5600596005015253
Mac3,FEV,14,5,0.35714285714285715,10,4,0.32047423370917505,-0.35694438859241173
Mac3,FEZF2,530,110,0.20754716981132076,249,257,0.40463579920514386,-0.4814222453881078
Mac3,FLI1,10663,2410,0.22601519272249837,4698,5366,0.5233762170823418,-0.5842161381341219
Mac3,FLOT1,10241,2108,0.20583927350844644,4377,5198,0.5001420897511166,-0.55980058732507
Mac3,FOS,9248,2275,0.2459991349480969,4152,4826,0.5202160746162556,-0.6207994221413454
Mac3,FOSB,261,81,0.3103448275862069,116,133,0.44836558727037296,-0.5524831463755994
Mac3,FOSL1,432,125,0.28935185185185186,181,232,0.5226052613161941,-0.6202828134586842
